Statistik_Code,Statistik_Label,Berichtsjahr,Berufshauptgruppe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Ausbildungsstaat,Positiv_Beschieden_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für öffentliches Gesundheitswesen,Landesrecht,Reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Asien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Drittstaaten,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Europa,276
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Afrika,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Amerika (gesamt),36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Nordamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Südamerika,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Asien,51
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Australien/Ozeanien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,EU-Länder,162
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Übriges Europa,114
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,EWR/Schweiz,165
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Drittstaaten,234
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Fachtierarzt/Fachtierärztin für Innere Medizin,Landesrecht,Reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Fachtierarzt/Fachtierärztin für Innere Medizin,Landesrecht,Reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Fachtierarzt/Fachtierärztin für Innere Medizin,Landesrecht,Reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Fachtierarzt/Fachtierärztin für Innere Medizin,Landesrecht,Reglementiert,EWR/Schweiz,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,"Psychotherapeut/in, psychologische(r) (im Rahmen der Approbationserteilung)",Bundesrecht,Reglementiert,Europa,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,"Psychotherapeut/in, psychologische(r) (im Rahmen der Approbationserteilung)",Bundesrecht,Reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,"Psychotherapeut/in, psychologische(r) (im Rahmen der Approbationserteilung)",Bundesrecht,Reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,"Psychotherapeut/in, psychologische(r) (im Rahmen der Approbationserteilung)",Bundesrecht,Reglementiert,EU-Länder,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,"Psychotherapeut/in, psychologische(r) (im Rahmen der Approbationserteilung)",Bundesrecht,Reglementiert,Übriges Europa,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,"Psychotherapeut/in, psychologische(r) (im Rahmen der Approbationserteilung)",Bundesrecht,Reglementiert,EWR/Schweiz,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,"Psychotherapeut/in, psychologische(r) (im Rahmen der Approbationserteilung)",Bundesrecht,Reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Europa,126
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Asien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Australien/Ozeanien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,EU-Länder,120
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Übriges Europa,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,EWR/Schweiz,123
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Drittstaaten,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Europa,1440
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Afrika,471
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Amerika (gesamt),96
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Nordamerika,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Südamerika,81
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Asien,213
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Australien/Ozeanien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,"Sonstige (ungeklärt, staatenlos, ohne konkrete Angabe)",0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,EU-Länder,378
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Übriges Europa,1062
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,EWR/Schweiz,378
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Drittstaaten,1842
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Europa,69
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Afrika,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Amerika (gesamt),12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Südamerika,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Asien,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,EU-Länder,45
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Übriges Europa,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,EWR/Schweiz,45
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Drittstaaten,60
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Europa,66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Afrika,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Amerika (gesamt),6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Nordamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Südamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Asien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,EU-Länder,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Übriges Europa,27
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,EWR/Schweiz,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Drittstaaten,42
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,Europa,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,Afrika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,Amerika (gesamt),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,Südamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,Asien,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,EU-Länder,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,Übriges Europa,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,EWR/Schweiz,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,Drittstaaten,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,Europa,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,Afrika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,Amerika (gesamt),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,Südamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,Australien/Ozeanien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,EU-Länder,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,EWR/Schweiz,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,Drittstaaten,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Europa,270
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Afrika,198
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Amerika (gesamt),9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Nordamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Südamerika,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Asien,672
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,EU-Länder,78
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Übriges Europa,192
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,EWR/Schweiz,78
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Drittstaaten,1071
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Europa,264
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Afrika,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Asien,42
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,EU-Länder,72
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Übriges Europa,192
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,EWR/Schweiz,75
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Drittstaaten,246
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82101,Altenpflegehelfer/in (in Hamburg: Gesundheits- und Pflegeassistent/in),Landesrecht,Reglementiert,Europa,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82101,Altenpflegehelfer/in (in Hamburg: Gesundheits- und Pflegeassistent/in),Landesrecht,Reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82101,Altenpflegehelfer/in (in Hamburg: Gesundheits- und Pflegeassistent/in),Landesrecht,Reglementiert,EU-Länder,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82101,Altenpflegehelfer/in (in Hamburg: Gesundheits- und Pflegeassistent/in),Landesrecht,Reglementiert,Übriges Europa,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82101,Altenpflegehelfer/in (in Hamburg: Gesundheits- und Pflegeassistent/in),Landesrecht,Reglementiert,EWR/Schweiz,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82101,Altenpflegehelfer/in (in Hamburg: Gesundheits- und Pflegeassistent/in),Landesrecht,Reglementiert,Drittstaaten,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Europa,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Afrika,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Nordamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Asien,66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,EU-Länder,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Übriges Europa,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,EWR/Schweiz,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Drittstaaten,99
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82393,Friseurmeister/in,Bundesrecht,Reglementiert,Europa,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82393,Friseurmeister/in,Bundesrecht,Reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82393,Friseurmeister/in,Bundesrecht,Reglementiert,EU-Länder,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82393,Friseurmeister/in,Bundesrecht,Reglementiert,Übriges Europa,15
