Statistik_Code,Statistik_Label,Berichtsjahr,Berufshauptgruppe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Geschlecht,Neuantraege_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Berufe in Finanzdienstleistungen, Rechnungswesen und Steuerberatung",72244,Wirtschaftsprüfer/in,Bundesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Berufe in Finanzdienstleistungen, Rechnungswesen und Steuerberatung",72304,Steuerberater/in,Bundesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Recht und Verwaltung,73134,Rechtsanwalt/-anwältin,Bundesrecht,Reglementiert,Insgesamt,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81132,Orthoptist/in,Bundesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81212,Medizinisch-technische(r) Laboratoriumsassistent/in,Bundesrecht,Reglementiert,Insgesamt,411
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81212,Medizinischer Technologe / Medizinische Technologin für Laboratoriumsanalytik,Bundesrecht,Reglementiert,Insgesamt,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81214,Facharzt/Fachärztin für Laboratoriumsmedizin,Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81214,Facharzt/Fachärztin für Pathologie,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81222,Medizinisch-technische(r) Assistent/in für Funktionsdiagnostik,Bundesrecht,Reglementiert,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81222,Medizinischer Technologe / Medizinische Technologin für Funktionsdiagnostik,Bundesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81232,Medizinisch-technische(r) Radiologieassistent/in,Bundesrecht,Reglementiert,Insgesamt,600
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81232,Medizinischer Technologe / Medizinische Technologin für Radiologie,Bundesrecht,Reglementiert,Insgesamt,57
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Radiologie,Landesrecht,Reglementiert,Insgesamt,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Strahlentherapie,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81242,Veterinärmedizinisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Pflegefachassistent/Pflegefachassistentin,Landesrecht,Reglementiert,Insgesamt,147
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Insgesamt,387
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in mit generalistischer Ausrichtung,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Insgesamt,144
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Kinderkrankenpfleger/in,Bundesrecht,Reglementiert,Insgesamt,192
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Krankenpfleger/in,Bundesrecht,Reglementiert,Insgesamt,2664
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Pflegefachmann/Pflegefachfrau,Bundesrecht,Reglementiert,Insgesamt,19761
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für den Operationsdienst,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für Intensivpflege und Anästhesie,Landesrecht,Reglementiert,Insgesamt,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für allgemeine Psychiatrie,Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für Intensivpflege und Anästhesie in der Kinder- und Jugendmedizin,Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Operationstechnische(r) Angestellte(r),Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Anästhesietechnische(r) Assistent/in (ATA),Bundesrecht,Reglementiert,Insgesamt,525
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Operationstechnische(r) Assistent/in (OTA),Bundesrecht,Reglementiert,Insgesamt,372
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81342,Rettungssanitäter/in (Reglementiert),Landesrecht,Reglementiert,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81342,Notfallsanitäter/in,Bundesrecht,Reglementiert,Insgesamt,108
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81353,Hebamme/Entbindungspfleger (Ausbildung),Bundesrecht,Reglementiert,Insgesamt,486
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81353,Hebamme (Studium),Bundesrecht,Reglementiert,Insgesamt,132
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81393,Heilerziehungspfleger/in für die pflegerische Leitung einer Station oder Einheit,Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81394,Pflegedienstleiter/in (Staatlich gepr.),Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81404,Facharzt/Fachärztin für Allgemeinmedizin,Landesrecht,Reglementiert,Insgesamt,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81404,Arzt/Ärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Insgesamt,10857
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81414,Facharzt/Fachärztin für Kinder- und Jugendmedizin,Landesrecht,Reglementiert,Insgesamt,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81424,Facharzt/Fachärztin für Innere Medizin,Landesrecht,Reglementiert,Insgesamt,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81424,Facharzt/Fachärztin für Innere Medizin und Endokrinologie und Diabetologie,Landesrecht,Reglementiert,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81424,Facharzt/Fachärztin für Innere Medizin und Gastroenterologie,Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81424,Facharzt/Fachärztin für Innere Medizin und Hämatologie und Onkologie,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81424,Facharzt/Fachärztin für Innere Medizin und Kardiologie,Landesrecht,Reglementiert,Insgesamt,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81424,Facharzt/Fachärztin für Innere Medizin und Nephrologie,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81424,Facharzt/Fachärztin für Innere Medizin und Pneumologie,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81424,Facharzt/Fachärztin für Innere Medizin und Rheumatologie,Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81424,Facharzt/Fachärztin für Innere Medizin und Infektiologie,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81434,Facharzt/Fachärztin für Allgemeinchirurgie,Landesrecht,Reglementiert,Insgesamt,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81434,Facharzt/Fachärztin für Gefäßchirurgie,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81434,Facharzt/Fachärztin für Herzchirurgie,Landesrecht,Reglementiert,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81434,Facharzt/Fachärztin für Kinder- und Jugendchirurgie,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Insgesamt,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81434,"Facharzt/Fachärztin für Plastische, Rekonstruktive und Ästhetische Chirurgie",Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81434,Facharzt/Fachärztin für Viszeralchirurgie,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81444,Facharzt/Fachärztin für Augenheilkunde,Landesrecht,Reglementiert,Insgesamt,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81444,Facharzt/Fachärztin für Frauenheilkunde und Geburtshilfe,Landesrecht,Reglementiert,Insgesamt,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81444,Facharzt/Fachärztin für Hals-Nasen-Ohrenheilkunde,Landesrecht,Reglementiert,Insgesamt,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81444,Facharzt/Fachärztin für Haut- und Geschlechtskrankheiten,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81444,Facharzt/Fachärztin für Urologie,Landesrecht,Reglementiert,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Insgesamt,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Kinder- und Jugendpsychiatrie und -psychotherapie,Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Insgesamt,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Insgesamt,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,"Facharzt/Fachärztin für Mund-, Kiefer- und Gesichtschirurgie",Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Insgesamt,1350
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für öffentliches Gesundheitswesen,Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Insgesamt,420
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Fachtierarzt/Fachtierärztin für Innere Medizin,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,"Psychotherapeut/in, psychologische(r) (im Rahmen der Approbationserteilung)",Bundesrecht,Reglementiert,Insgesamt,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,Psychologische(r) Psychotherapeut/in (Weiterbildung),Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Insgesamt,123
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,1782
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,114
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Insgesamt,78
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,Insgesamt,48
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,Insgesamt,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Insgesamt,1035
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Insgesamt,291
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82101,Altenpflegehelfer/in (in Hamburg: Gesundheits- und Pflegeassistent/in),Landesrecht,Reglementiert,Insgesamt,42
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Insgesamt,123
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82393,Friseurmeister/in,Bundesrecht,Reglementiert,Insgesamt,57
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82593,Zahntechnikermeister/in,Bundesrecht,Reglementiert,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82593,Augenoptikermeister/in,Bundesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Kinderpfleger/in (Staatlich anerkannt),Landesrecht,Reglementiert,Insgesamt,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Sozialpädagogische(r) Assistent/in (Staatlich gepr.) (reglementiert),Landesrecht,Reglementiert,Insgesamt,111
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83113,Erzieher/in (reglementiert),Landesrecht,Reglementiert,Insgesamt,570
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83113,Erzieher/in (Staatlich anerkannt),Landesrecht,Reglementiert,Insgesamt,2034
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83124,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",Landesrecht,Reglementiert,Insgesamt,756
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83131,Heilerziehungspflegehelfer/in (Reglementiert),Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83133,Heilerziehungspfleger/in für Rehabilitation,Landesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83133,Heilerziehungspfleger/in (Staatlich anerkannt),Landesrecht,Reglementiert,Insgesamt,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83134,Heilpädagoge/Heilpädagogin (nicht in Bremen),Landesrecht,Reglementiert,Insgesamt,63
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83134,Heilpädagoge/-pädagogin (Staatlich anerkannt),Landesrecht,Reglementiert,Insgesamt,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83142,Sozialassistent/in (Staatlich gepr.) (Reglementiert),Landesrecht,Reglementiert,Insgesamt,48
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83142,Fachkraft - Betreuung (reglementiert)(Hessen),Landesrecht,Reglementiert,Insgesamt,267
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83143,Familienpfleger/in,Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehrende und ausbildende Berufe,84124,Lehrer/in,Landesrecht,Reglementiert,Insgesamt,3099
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehrende und ausbildende Berufe,84124,"Lehramt an Grundschulen, an Regionalen Schulen, an Gymnasien, für Sonderpädagogik, an beruflichen Schulen",Landesrecht,Reglementiert,Insgesamt,228
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehrende und ausbildende Berufe,84134,Lehramt für Sonderpädagogik,Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehrende und ausbildende Berufe,84513,Fahrlehrer/in,Bundesrecht,Reglementiert,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lehrende und ausbildende Berufe,84583,Skilehrer/in (Bayern),Landesrecht,Reglementiert,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Sprach-, literatur-, geistes-, gesellschafts- und wirtschaftswissenschaftliche Berufe",91334,Kindheitspädagoge/Kindheitspädagogin (Staatlich anerkannt),Landesrecht,Reglementiert,Insgesamt,252
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Produktdesign und kunsthandwerkliche Berufe, bildende Kunst, Musikinstrumentenbau",93214,Innenarchitekt/in,Landesrecht,Reglementiert,Insgesamt,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Darstellende und unterhaltende Berufe,94513,Fachkundige(r) für den Umgang mit pyrotechnischen Gegenständen,Bundesrecht,Reglementiert,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Land-, Tier- und Forstwirtschaftsberufe",11182,Sachkundige(r) für die Anwendung von Pflanzenschutzmitteln,Bundesrecht,Reglementiert,Frauen,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Land-, Tier- und Forstwirtschaftsberufe",11182,Sachkundige(r) für die Anwendung von Pflanzenschutzmitteln,Bundesrecht,Reglementiert,Männer,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gartenbauberufe und Floristik,12144,Landschaftsarchitekt/in,Landesrecht,Reglementiert,Frauen,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gartenbauberufe und Floristik,12144,Landschaftsarchitekt/in,Landesrecht,Reglementiert,Männer,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Rohstoffgewinnung und -aufbereitung, Glas- und Keramikherstellung und -verarbeitung",21123,Fachkundige(r) für Tätigkeiten mit Explosivstoffen,Bundesrecht,Reglementiert,Männer,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Kunststoffherstellung und -verarbeitung, Holzbe- und -verarbeitung",22393,Tischlermeister/in,Bundesrecht,Reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24593,Feinwerkmechanikermeister/in,Bundesrecht,Reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25293,Kraftfahrzeugtechnikermeister/in,Bundesrecht,Reglementiert,Männer,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25293,Karosserie- und Fahrzeugbauermeister/in,Bundesrecht,Reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26393,Elektrotechnikermeister/in,Bundesrecht,Reglementiert,Frauen,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mechatronik-, Energie- und Elektroberufe",26393,Elektrotechnikermeister/in,Bundesrecht,Reglementiert,Männer,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Technische Forschungs-, Entwicklungs-, Konstruktions- und Produktionssteuerungsberufe",27103,Ingenieur/in,Landesrecht,Reglementiert,Frauen,1455
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Technische Forschungs-, Entwicklungs-, Konstruktions- und Produktionssteuerungsberufe",27103,Ingenieur/in,Landesrecht,Reglementiert,Männer,3606
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,29293,Konditormeister/in,Bundesrecht,Reglementiert,Männer,3
