Statistik_Code,Statistik_Label,Berichtsjahr,Berufshauptgruppe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Ausbildungsstaat,Beschieden_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81444,Facharzt/Fachärztin für Urologie,Landesrecht,Reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81444,Facharzt/Fachärztin für Urologie,Landesrecht,Reglementiert,Drittstaaten,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Europa,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Afrika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Amerika (gesamt),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Südamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Asien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Australien/Ozeanien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,EU-Länder,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Übriges Europa,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,EWR/Schweiz,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81454,Facharzt/Fachärztin für Anästhesiologie,Landesrecht,Reglementiert,Drittstaaten,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Kinder- und Jugendpsychiatrie und -psychotherapie,Landesrecht,Reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Kinder- und Jugendpsychiatrie und -psychotherapie,Landesrecht,Reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Kinder- und Jugendpsychiatrie und -psychotherapie,Landesrecht,Reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Kinder- und Jugendpsychiatrie und -psychotherapie,Landesrecht,Reglementiert,EWR/Schweiz,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Kinder- und Jugendpsychiatrie und -psychotherapie,Landesrecht,Reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Europa,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Amerika (gesamt),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Nordamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Asien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,EU-Länder,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Übriges Europa,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,EWR/Schweiz,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Drittstaaten,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Europa,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Afrika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Asien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,EU-Länder,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Übriges Europa,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,EWR/Schweiz,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Drittstaaten,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,"Facharzt/Fachärztin für Mund-, Kiefer- und Gesichtschirurgie",Landesrecht,Reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,"Facharzt/Fachärztin für Mund-, Kiefer- und Gesichtschirurgie",Landesrecht,Reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,"Facharzt/Fachärztin für Mund-, Kiefer- und Gesichtschirurgie",Landesrecht,Reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Europa,552
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Afrika,120
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Amerika (gesamt),33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Nordamerika,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Südamerika,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Asien,705
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,"Sonstige (ungeklärt, staatenlos, ohne konkrete Angabe)",0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,EU-Länder,384
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Übriges Europa,168
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,EWR/Schweiz,387
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Drittstaaten,1023
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Nordamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Asien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für öffentliches Gesundheitswesen,Landesrecht,Reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für öffentliches Gesundheitswesen,Landesrecht,Reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für öffentliches Gesundheitswesen,Landesrecht,Reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Asien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Drittstaaten,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Europa,285
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Afrika,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Amerika (gesamt),39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Nordamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Südamerika,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Asien,57
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Australien/Ozeanien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,EU-Länder,162
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Übriges Europa,123
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,EWR/Schweiz,165
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Tierarzt/Tierärztin (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Drittstaaten,252
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Fachtierarzt/Fachtierärztin für Innere Medizin,Landesrecht,Reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Fachtierarzt/Fachtierärztin für Innere Medizin,Landesrecht,Reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Fachtierarzt/Fachtierärztin für Innere Medizin,Landesrecht,Reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81504,Fachtierarzt/Fachtierärztin für Innere Medizin,Landesrecht,Reglementiert,EWR/Schweiz,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,"Psychotherapeut/in, psychologische(r) (im Rahmen der Approbationserteilung)",Bundesrecht,Reglementiert,Europa,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,"Psychotherapeut/in, psychologische(r) (im Rahmen der Approbationserteilung)",Bundesrecht,Reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,"Psychotherapeut/in, psychologische(r) (im Rahmen der Approbationserteilung)",Bundesrecht,Reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,"Psychotherapeut/in, psychologische(r) (im Rahmen der Approbationserteilung)",Bundesrecht,Reglementiert,EU-Länder,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,"Psychotherapeut/in, psychologische(r) (im Rahmen der Approbationserteilung)",Bundesrecht,Reglementiert,Übriges Europa,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,"Psychotherapeut/in, psychologische(r) (im Rahmen der Approbationserteilung)",Bundesrecht,Reglementiert,EWR/Schweiz,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81634,"Psychotherapeut/in, psychologische(r) (im Rahmen der Approbationserteilung)",Bundesrecht,Reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Europa,129
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Nordamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Asien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Australien/Ozeanien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,EU-Länder,123
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Übriges Europa,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,EWR/Schweiz,123
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Drittstaaten,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Europa,1464
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Afrika,474
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Amerika (gesamt),96
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Nordamerika,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Südamerika,81
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Asien,213
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Australien/Ozeanien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,"Sonstige (ungeklärt, staatenlos, ohne konkrete Angabe)",0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,EU-Länder,384
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Übriges Europa,1077
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,EWR/Schweiz,387
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Drittstaaten,1863
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Europa,69
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Afrika,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Amerika (gesamt),12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Südamerika,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Asien,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,EU-Länder,45
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Übriges Europa,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,EWR/Schweiz,45
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Drittstaaten,60
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Europa,66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Afrika,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Amerika (gesamt),6
