Statistik_Code,Statistik_Label,Berichtsjahr,Zusammenfassungen ausgewaehlter Berufe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Geschlecht,Entscheidung,Verfahren_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Frauen,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Frauen,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Frauen,noch keine Entscheidung,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Männer,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Männer,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Männer,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Neurologie,Landesrecht,Reglementiert,Männer,Auflage einer Ausgleichsmaßnahme,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Frauen,Insgesamt,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Frauen,Positiv beschieden,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Frauen,positiv - volle Gleichwertigkeit,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Frauen,Auflage einer Ausgleichsmaßnahme,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Männer,Insgesamt,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Männer,Verfahren beschieden,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Männer,Positiv beschieden,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Männer,Auflage einer Ausgleichsmaßnahme,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81464,Facharzt/Fachärztin für Psychiatrie und Psychotherapie,Landesrecht,Reglementiert,Männer,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81474,"Facharzt/Fachärztin für Mund-, Kiefer- und Gesichtschirurgie",Landesrecht,Reglementiert,Männer,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81474,"Facharzt/Fachärztin für Mund-, Kiefer- und Gesichtschirurgie",Landesrecht,Reglementiert,Männer,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81474,"Facharzt/Fachärztin für Mund-, Kiefer- und Gesichtschirurgie",Landesrecht,Reglementiert,Männer,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81474,"Facharzt/Fachärztin für Mund-, Kiefer- und Gesichtschirurgie",Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Frauen,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Frauen,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Frauen,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Männer,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Männer,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Männer,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Humangenetik,Landesrecht,Reglementiert,Männer,noch keine Entscheidung,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Männer,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Männer,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Männer,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Männer,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Neurochirurgie,Landesrecht,Reglementiert,Männer,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Frauen,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Frauen,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Frauen,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Frauen,Auflage einer Ausgleichsmaßnahme,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Männer,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Männer,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Männer,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81484,Facharzt/Fachärztin für Physikalische und Rehabilitative Medizin,Landesrecht,Reglementiert,Männer,Auflage einer Ausgleichsmaßnahme,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Frauen,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Frauen,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Frauen,negativ beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Frauen,noch keine Entscheidung,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Männer,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Männer,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Männer,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Männer,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Kieferorthopädie,Landesrecht,Reglementiert,Männer,noch keine Entscheidung,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für öffentliches Gesundheitswesen,Landesrecht,Reglementiert,Frauen,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für öffentliches Gesundheitswesen,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für öffentliches Gesundheitswesen,Landesrecht,Reglementiert,Frauen,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für öffentliches Gesundheitswesen,Landesrecht,Reglementiert,Frauen,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Frauen,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Frauen,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Frauen,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Männer,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Männer,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Männer,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Fachzahnarzt/Fachzahnärztin,81474,Fachzahnarzt/Fachzahnärztin für Oralchirurgie,Landesrecht,Reglementiert,Männer,noch keine Entscheidung,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Frauen,Insgesamt,321
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,309
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Frauen,Positiv beschieden,306
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Frauen,positiv - volle Gleichwertigkeit,267
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Frauen,Auflage einer Ausgleichsmaßnahme,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Frauen,negativ beschieden,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Frauen,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Frauen,noch keine Entscheidung,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Männer,Insgesamt,93
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Männer,Verfahren beschieden,87
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Männer,Positiv beschieden,84
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Männer,Auflage einer Ausgleichsmaßnahme,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Männer,negativ beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Männer,noch keine Entscheidung,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegeassistent/in,Landesrecht,Reglementiert,Frauen,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegeassistent/in,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegeassistent/in,Landesrecht,Reglementiert,Frauen,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegeassistent/in,Landesrecht,Reglementiert,Frauen,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegeassistent/in,Landesrecht,Reglementiert,Männer,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegeassistent/in,Landesrecht,Reglementiert,Männer,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegeassistent/in,Landesrecht,Reglementiert,Männer,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegeassistent/in,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in mit generalistischer Ausrichtung,Landesrecht,Reglementiert,Frauen,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in mit generalistischer Ausrichtung,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in mit generalistischer Ausrichtung,Landesrecht,Reglementiert,Frauen,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in mit generalistischer Ausrichtung,Landesrecht,Reglementiert,Frauen,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in mit generalistischer Ausrichtung,Landesrecht,Reglementiert,Männer,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in mit generalistischer Ausrichtung,Landesrecht,Reglementiert,Männer,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in mit generalistischer Ausrichtung,Landesrecht,Reglementiert,Männer,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Gesundheits- und Krankenpflegehelfer/in mit generalistischer Ausrichtung,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Frauen,Insgesamt,129
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,111
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Frauen,Positiv beschieden,111
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Frauen,positiv - volle Gleichwertigkeit,105
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Frauen,Auflage einer Ausgleichsmaßnahme,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Frauen,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Frauen,noch keine Entscheidung,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Männer,Insgesamt,24
