Statistik_Code,Statistik_Label,Berichtsjahr,Berufshauptgruppe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Ausbildungsstaat,Neuantraege_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81232,Medizinischer Technologe / Medizinische Technologin für Radiologie,Bundesrecht,Reglementiert,Europa,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81232,Medizinischer Technologe / Medizinische Technologin für Radiologie,Bundesrecht,Reglementiert,Afrika,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81232,Medizinischer Technologe / Medizinische Technologin für Radiologie,Bundesrecht,Reglementiert,Asien,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81232,Medizinischer Technologe / Medizinische Technologin für Radiologie,Bundesrecht,Reglementiert,EU-Länder,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81232,Medizinischer Technologe / Medizinische Technologin für Radiologie,Bundesrecht,Reglementiert,Übriges Europa,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81232,Medizinischer Technologe / Medizinische Technologin für Radiologie,Bundesrecht,Reglementiert,EWR/Schweiz,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81232,Medizinischer Technologe / Medizinische Technologin für Radiologie,Bundesrecht,Reglementiert,Drittstaaten,54
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Radiologie,Landesrecht,Reglementiert,Europa,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Radiologie,Landesrecht,Reglementiert,Afrika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Radiologie,Landesrecht,Reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Radiologie,Landesrecht,Reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Radiologie,Landesrecht,Reglementiert,Asien,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Radiologie,Landesrecht,Reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Radiologie,Landesrecht,Reglementiert,Übriges Europa,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Radiologie,Landesrecht,Reglementiert,EWR/Schweiz,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Radiologie,Landesrecht,Reglementiert,Drittstaaten,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Strahlentherapie,Landesrecht,Reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Strahlentherapie,Landesrecht,Reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Strahlentherapie,Landesrecht,Reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Strahlentherapie,Landesrecht,Reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81234,Facharzt/Fachärztin für Strahlentherapie,Landesrecht,Reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81242,Veterinärmedizinisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81242,Veterinärmedizinisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81242,Veterinärmedizinisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81242,Veterinärmedizinisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Pflegefachassistent/Pflegefachassistentin,Landesrecht,Reglementiert,Europa,99
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Pflegefachassistent/Pflegefachassistentin,Landesrecht,Reglementiert,Afrika,27
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Pflegefachassistent/Pflegefachassistentin,Landesrecht,Reglementiert,Amerika (gesamt),15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Pflegefachassistent/Pflegefachassistentin,Landesrecht,Reglementiert,Nordamerika,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Pflegefachassistent/Pflegefachassistentin,Landesrecht,Reglementiert,Südamerika,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Pflegefachassistent/Pflegefachassistentin,Landesrecht,Reglementiert,Asien,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Pflegefachassistent/Pflegefachassistentin,Landesrecht,Reglementiert,EU-Länder,45
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Pflegefachassistent/Pflegefachassistentin,Landesrecht,Reglementiert,Übriges Europa,51
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Pflegefachassistent/Pflegefachassistentin,Landesrecht,Reglementiert,EWR/Schweiz,45
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Pflegefachassistent/Pflegefachassistentin,Landesrecht,Reglementiert,Drittstaaten,102
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Europa,240
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Afrika,42
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Amerika (gesamt),21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Nordamerika,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Südamerika,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Asien,84
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,EU-Länder,42
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Übriges Europa,198
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,EWR/Schweiz,48
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in,Landesrecht,Reglementiert,Drittstaaten,339
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in mit generalistischer Ausrichtung,Landesrecht,Reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in mit generalistischer Ausrichtung,Landesrecht,Reglementiert,Afrika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in mit generalistischer Ausrichtung,Landesrecht,Reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in mit generalistischer Ausrichtung,Landesrecht,Reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in mit generalistischer Ausrichtung,Landesrecht,Reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Gesundheits- und Krankenpflegehelfer/in mit generalistischer Ausrichtung,Landesrecht,Reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Europa,90
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Afrika,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Amerika (gesamt),9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Südamerika,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Asien,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,EU-Länder,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Übriges Europa,69
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,EWR/Schweiz,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81301,Krankenpflegehelfer/in,Landesrecht,Reglementiert,Drittstaaten,126
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Kinderkrankenpfleger/in,Bundesrecht,Reglementiert,Europa,96
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Kinderkrankenpfleger/in,Bundesrecht,Reglementiert,Afrika,84
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Kinderkrankenpfleger/in,Bundesrecht,Reglementiert,Amerika (gesamt),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Kinderkrankenpfleger/in,Bundesrecht,Reglementiert,Südamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Kinderkrankenpfleger/in,Bundesrecht,Reglementiert,Asien,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Kinderkrankenpfleger/in,Bundesrecht,Reglementiert,EU-Länder,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Kinderkrankenpfleger/in,Bundesrecht,Reglementiert,Übriges Europa,87
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Kinderkrankenpfleger/in,Bundesrecht,Reglementiert,EWR/Schweiz,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Kinderkrankenpfleger/in,Bundesrecht,Reglementiert,Drittstaaten,183
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Krankenpfleger/in,Bundesrecht,Reglementiert,Europa,1095
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Krankenpfleger/in,Bundesrecht,Reglementiert,Afrika,495
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Krankenpfleger/in,Bundesrecht,Reglementiert,Amerika (gesamt),288
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Krankenpfleger/in,Bundesrecht,Reglementiert,Nordamerika,132
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Krankenpfleger/in,Bundesrecht,Reglementiert,Südamerika,156
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Krankenpfleger/in,Bundesrecht,Reglementiert,Asien,786
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Krankenpfleger/in,Bundesrecht,Reglementiert,EU-Länder,66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Krankenpfleger/in,Bundesrecht,Reglementiert,Übriges Europa,1029
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Krankenpfleger/in,Bundesrecht,Reglementiert,EWR/Schweiz,69
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Gesundheits- und Krankenpfleger/in,Bundesrecht,Reglementiert,Drittstaaten,2595
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Pflegefachmann/Pflegefachfrau,Bundesrecht,Reglementiert,Europa,6900
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Pflegefachmann/Pflegefachfrau,Bundesrecht,Reglementiert,Afrika,3957
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Pflegefachmann/Pflegefachfrau,Bundesrecht,Reglementiert,Amerika (gesamt),1734
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Pflegefachmann/Pflegefachfrau,Bundesrecht,Reglementiert,Nordamerika,576
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Pflegefachmann/Pflegefachfrau,Bundesrecht,Reglementiert,Südamerika,1155
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Pflegefachmann/Pflegefachfrau,Bundesrecht,Reglementiert,Asien,7164
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Pflegefachmann/Pflegefachfrau,Bundesrecht,Reglementiert,Australien/Ozeanien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Pflegefachmann/Pflegefachfrau,Bundesrecht,Reglementiert,"Sonstige (ungeklärt, staatenlos, ohne konkrete Angabe)",3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Pflegefachmann/Pflegefachfrau,Bundesrecht,Reglementiert,EU-Länder,1077
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Pflegefachmann/Pflegefachfrau,Bundesrecht,Reglementiert,Übriges Europa,5823
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Pflegefachmann/Pflegefachfrau,Bundesrecht,Reglementiert,EWR/Schweiz,1098
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81302,Pflegefachmann/Pflegefachfrau,Bundesrecht,Reglementiert,Drittstaaten,18660
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für den Operationsdienst,Landesrecht,Reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für den Operationsdienst,Landesrecht,Reglementiert,Asien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für den Operationsdienst,Landesrecht,Reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für den Operationsdienst,Landesrecht,Reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für den Operationsdienst,Landesrecht,Reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für den Operationsdienst,Landesrecht,Reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für Intensivpflege und Anästhesie,Landesrecht,Reglementiert,Europa,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für Intensivpflege und Anästhesie,Landesrecht,Reglementiert,EU-Länder,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für Intensivpflege und Anästhesie,Landesrecht,Reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für Intensivpflege und Anästhesie,Landesrecht,Reglementiert,EWR/Schweiz,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für Intensivpflege und Anästhesie,Landesrecht,Reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für allgemeine Psychiatrie,Landesrecht,Reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für allgemeine Psychiatrie,Landesrecht,Reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für allgemeine Psychiatrie,Landesrecht,Reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für Intensivpflege und Anästhesie in der Kinder- und Jugendmedizin,Landesrecht,Reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für Intensivpflege und Anästhesie in der Kinder- und Jugendmedizin,Landesrecht,Reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81313,Fachgesundheits- und Krankenpfleger/in für Intensivpflege und Anästhesie in der Kinder- und Jugendmedizin,Landesrecht,Reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Operationstechnische(r) Angestellte(r),Landesrecht,Reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Operationstechnische(r) Angestellte(r),Landesrecht,Reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Anästhesietechnische(r) Assistent/in (ATA),Bundesrecht,Reglementiert,Europa,114
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Anästhesietechnische(r) Assistent/in (ATA),Bundesrecht,Reglementiert,Afrika,216
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Anästhesietechnische(r) Assistent/in (ATA),Bundesrecht,Reglementiert,Asien,195
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Anästhesietechnische(r) Assistent/in (ATA),Bundesrecht,Reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Anästhesietechnische(r) Assistent/in (ATA),Bundesrecht,Reglementiert,Übriges Europa,114
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Anästhesietechnische(r) Assistent/in (ATA),Bundesrecht,Reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Anästhesietechnische(r) Assistent/in (ATA),Bundesrecht,Reglementiert,Drittstaaten,525
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Operationstechnische(r) Assistent/in (OTA),Bundesrecht,Reglementiert,Europa,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Operationstechnische(r) Assistent/in (OTA),Bundesrecht,Reglementiert,Afrika,90
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Operationstechnische(r) Assistent/in (OTA),Bundesrecht,Reglementiert,Amerika (gesamt),30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Operationstechnische(r) Assistent/in (OTA),Bundesrecht,Reglementiert,Südamerika,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Operationstechnische(r) Assistent/in (OTA),Bundesrecht,Reglementiert,Asien,219
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Operationstechnische(r) Assistent/in (OTA),Bundesrecht,Reglementiert,EU-Länder,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Operationstechnische(r) Assistent/in (OTA),Bundesrecht,Reglementiert,Übriges Europa,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Operationstechnische(r) Assistent/in (OTA),Bundesrecht,Reglementiert,EWR/Schweiz,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81332,Operationstechnische(r) Assistent/in (OTA),Bundesrecht,Reglementiert,Drittstaaten,369
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81342,Rettungssanitäter/in (Reglementiert),Landesrecht,Reglementiert,Europa,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81342,Rettungssanitäter/in (Reglementiert),Landesrecht,Reglementiert,EU-Länder,3
