Statistik_Code,Statistik_Label,Berichtsjahr,Berufshauptgruppe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Geschlecht,Entscheidung,Verfahren_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,96
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Insgesamt,negativ beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81712,Masseur/in und medizinische(r) Bademeister/in,Bundesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,Insgesamt,2745
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,Verfahren beschieden,2250
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,Positiv beschieden,2223
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,900
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,1323
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,negativ beschieden,27
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,45
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81713,Physiotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,450
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,Insgesamt,144
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,Verfahren beschieden,105
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,Positiv beschieden,105
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,48
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,57
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81723,Ergotherapeut/in,Bundesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Insgesamt,Insgesamt,105
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Insgesamt,Verfahren beschieden,81
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Insgesamt,Positiv beschieden,81
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,42
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81733,Logopäde/Logopädin,Bundesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,Insgesamt,Insgesamt,57
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,Insgesamt,Verfahren beschieden,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,Insgesamt,Positiv beschieden,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81762,Diätassistent/in,Bundesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,Insgesamt,Insgesamt,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,Insgesamt,Verfahren beschieden,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,Insgesamt,Positiv beschieden,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81772,Podologe/Podologin,Bundesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Insgesamt,Insgesamt,1434
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Insgesamt,Verfahren beschieden,1152
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Insgesamt,Positiv beschieden,1149
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,489
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,660
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Insgesamt,negativ beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81804,Apotheker/in (im Rahmen der Approbationserteilung),Bundesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,279
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Insgesamt,Insgesamt,414
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Insgesamt,Verfahren beschieden,321
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Insgesamt,Positiv beschieden,321
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,96
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,225
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Insgesamt,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Medizinische Gesundheitsberufe,81822,Pharmazeutisch-technische(r) Assistent/in,Bundesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,84
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82101,Altenpflegehelfer/in (in Hamburg: Gesundheits- und Pflegeassistent/in),Landesrecht,Reglementiert,Insgesamt,Insgesamt,45
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82101,Altenpflegehelfer/in (in Hamburg: Gesundheits- und Pflegeassistent/in),Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,42
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82101,Altenpflegehelfer/in (in Hamburg: Gesundheits- und Pflegeassistent/in),Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82101,Altenpflegehelfer/in (in Hamburg: Gesundheits- und Pflegeassistent/in),Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82101,Altenpflegehelfer/in (in Hamburg: Gesundheits- und Pflegeassistent/in),Landesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82101,Altenpflegehelfer/in (in Hamburg: Gesundheits- und Pflegeassistent/in),Landesrecht,Reglementiert,Insgesamt,negativ beschieden,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82101,Altenpflegehelfer/in (in Hamburg: Gesundheits- und Pflegeassistent/in),Landesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Insgesamt,Insgesamt,144
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Insgesamt,Verfahren beschieden,114
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Insgesamt,Positiv beschieden,105
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,84
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Insgesamt,negativ beschieden,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82102,Altenpfleger/in,Bundesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82393,Friseurmeister/in,Bundesrecht,Reglementiert,Insgesamt,Insgesamt,63
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82393,Friseurmeister/in,Bundesrecht,Reglementiert,Insgesamt,Verfahren beschieden,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82393,Friseurmeister/in,Bundesrecht,Reglementiert,Insgesamt,Positiv beschieden,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82393,Friseurmeister/in,Bundesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82393,Friseurmeister/in,Bundesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82393,Friseurmeister/in,Bundesrecht,Reglementiert,Insgesamt,positiv (beschränkter Berufszugang nach HwO),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82393,Friseurmeister/in,Bundesrecht,Reglementiert,Insgesamt,negativ beschieden,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82393,Friseurmeister/in,Bundesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82393,Friseurmeister/in,Bundesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82593,Zahntechnikermeister/in,Bundesrecht,Reglementiert,Insgesamt,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82593,Zahntechnikermeister/in,Bundesrecht,Reglementiert,Insgesamt,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82593,Zahntechnikermeister/in,Bundesrecht,Reglementiert,Insgesamt,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82593,Zahntechnikermeister/in,Bundesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82593,Zahntechnikermeister/in,Bundesrecht,Reglementiert,Insgesamt,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82593,Zahntechnikermeister/in,Bundesrecht,Reglementiert,Insgesamt,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82593,Augenoptikermeister/in,Bundesrecht,Reglementiert,Insgesamt,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82593,Augenoptikermeister/in,Bundesrecht,Reglementiert,Insgesamt,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82593,Augenoptikermeister/in,Bundesrecht,Reglementiert,Insgesamt,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",82593,Augenoptikermeister/in,Bundesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Kinderpfleger/in (Staatlich anerkannt),Landesrecht,Reglementiert,Insgesamt,Insgesamt,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Kinderpfleger/in (Staatlich anerkannt),Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Kinderpfleger/in (Staatlich anerkannt),Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Kinderpfleger/in (Staatlich anerkannt),Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Kinderpfleger/in (Staatlich anerkannt),Landesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Kinderpfleger/in (Staatlich anerkannt),Landesrecht,Reglementiert,Insgesamt,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Sozialpädagogische(r) Assistent/in (Staatlich gepr.) (reglementiert),Landesrecht,Reglementiert,Insgesamt,Insgesamt,114
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Sozialpädagogische(r) Assistent/in (Staatlich gepr.) (reglementiert),Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,108
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Sozialpädagogische(r) Assistent/in (Staatlich gepr.) (reglementiert),Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,102
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Sozialpädagogische(r) Assistent/in (Staatlich gepr.) (reglementiert),Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Sozialpädagogische(r) Assistent/in (Staatlich gepr.) (reglementiert),Landesrecht,Reglementiert,Insgesamt,Auflage einer Ausgleichsmaßnahme,90
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Sozialpädagogische(r) Assistent/in (Staatlich gepr.) (reglementiert),Landesrecht,Reglementiert,Insgesamt,positiv - partieller Berufszugang,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Sozialpädagogische(r) Assistent/in (Staatlich gepr.) (reglementiert),Landesrecht,Reglementiert,Insgesamt,negativ beschieden,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83112,Sozialpädagogische(r) Assistent/in (Staatlich gepr.) (reglementiert),Landesrecht,Reglementiert,Insgesamt,noch keine Entscheidung,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83113,Erzieher/in (reglementiert),Landesrecht,Reglementiert,Insgesamt,Insgesamt,756
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83113,Erzieher/in (reglementiert),Landesrecht,Reglementiert,Insgesamt,Verfahren beschieden,576
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83113,Erzieher/in (reglementiert),Landesrecht,Reglementiert,Insgesamt,Positiv beschieden,399
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Erziehung, soziale und hauswirtschaftliche Berufe, Theologie",83113,Erzieher/in (reglementiert),Landesrecht,Reglementiert,Insgesamt,positiv - volle Gleichwertigkeit,87
